Epoch: 259, Reward: -407, Loss: 105.22964, Actions: Counter({'[2]': 73, '[3]': 60, '[0]': 47, '[1]': 46, '[4]': 33})
Epoch: 227, Reward: -348, Loss: 79.08294, Actions: Counter({'[2]': 91, '[3]': 73, '[0]': 28, '[4]': 25, '[1]': 10})
Epoch: 1295, Reward: -3764, Loss: 69.76636, Actions: Counter({'[1]': 287, '[0]': 283, '[4]': 261, '[3]': 237, '[2]': 227})
Epoch: 768, Reward: -1752, Loss: 76.5216, Actions: Counter({'[0]': 278, '[1]': 250, '[3]': 118, '[2]': 108, '[4]': 14})
Epoch: 207, Reward: -453, Loss: 61.950905, Actions: Counter({'[4]': 60, '[2]': 55, '[3]': 51, '[0]': 29, '[1]': 12})
Epoch: 367, Reward: -451, Loss: 91.77281, Actions: Counter({'[2]': 127, '[3]': 96, '[1]': 77, '[0]': 61, '[4]': 6})
Epoch: 697, Reward: -1591, Loss: 89.59845, Actions: Counter({'[0]': 205, '[2]': 157, '[3]': 152, '[1]': 152, '[4]': 31})
Epoch: 723, Reward: -1554, Loss: 53.233826, Actions: Counter({'[0]': 204, '[1]': 195, '[3]': 164, '[2]': 158, '[4]': 2})
Epoch: 640, Reward: -1435, Loss: 68.105736, Actions: Counter({'[2]': 161, '[3]': 133, '[1]': 131, '[0]': 124, '[4]': 91})
Epoch: 768, Reward: -2274, Loss: 84.38144, Actions: Counter({'[2]': 169, '[1]': 155, '[4]': 149, '[0]': 148, '[3]': 147})
Epoch: 421, Reward: -1234, Loss: 80.27526, Actions: Counter({'[2]': 116, '[4]': 109, '[3]': 92, '[0]': 62, '[1]': 42})
Epoch: 791, Reward: -2135, Loss: 73.5276, Actions: Counter({'[2]': 196, '[3]': 175, '[0]': 154, '[1]': 151, '[4]': 115})
Epoch: 424, Reward: -967, Loss: 61.560295, Actions: Counter({'[3]': 107, '[2]': 102, '[1]': 79, '[0]': 79, '[4]': 57})
Epoch: 964, Reward: -3631, Loss: 77.75729, Actions: Counter({'[4]': 258, '[0]': 213, '[1]': 197, '[3]': 164, '[2]': 132})
Epoch: 519, Reward: -927, Loss: 72.1323, Actions: Counter({'[3]': 191, '[2]': 190, '[1]': 63, '[0]': 57, '[4]': 18})
Epoch: 470, Reward: -735, Loss: 67.57608, Actions: Counter({'[2]': 140, '[0]': 102, '[1]': 99, '[3]': 98, '[4]': 31})
Epoch: 849, Reward: -2040, Loss: 77.18519, Actions: Counter({'[3]': 231, '[2]': 222, '[0]': 165, '[1]': 135, '[4]': 96})
Epoch: 123, Reward: 18, Loss: 74.49701, Actions: Counter({'[0]': 39, '[2]': 26, '[3]': 22, '[1]': 22, '[4]': 14})
Epoch: 1202, Reward: -3194, Loss: 56.736015, Actions: Counter({'[1]': 407, '[0]': 377, '[2]': 191, '[3]': 127, '[4]': 100})
Epoch: 952, Reward: -2350, Loss: 58.946957, Actions: Counter({'[3]': 230, '[1]': 210, '[2]': 208, '[0]': 199, '[4]': 105})
Epoch: 169, Reward: -325, Loss: 61.42085, Actions: Counter({'[4]': 45, '[3]': 35, '[2]': 34, '[0]': 28, '[1]': 27})
Epoch: 122, Reward: 1, Loss: 55.620518, Actions: Counter({'[0]': 44, '[2]': 26, '[1]': 25, '[3]': 24, '[4]': 3})
Epoch: 288, Reward: -462, Loss: 71.411766, Actions: Counter({'[3]': 101, '[2]': 82, '[1]': 40, '[0]': 36, '[4]': 29})
Epoch: 136, Reward: -148, Loss: 54.086567, Actions: Counter({'[2]': 34, '[4]': 32, '[0]': 28, '[1]': 22, '[3]': 20})
Epoch: 287, Reward: -308, Loss: 54.88413, Actions: Counter({'[0]': 70, '[1]': 68, '[2]': 68, '[3]': 62, '[4]': 19})
Epoch: 547, Reward: -1270, Loss: 82.879234, Actions: Counter({'[0]': 136, '[2]': 120, '[1]': 117, '[3]': 90, '[4]': 84})
Epoch: 425, Reward: -1166, Loss: 79.80115, Actions: Counter({'[0]': 109, '[4]': 88, '[2]': 87, '[1]': 78, '[3]': 63})
Epoch: 186, Reward: -792, Loss: 82.350464, Actions: Counter({'[4]': 118, '[3]': 20, '[0]': 19, '[2]': 18, '[1]': 11})
Epoch: 490, Reward: -988, Loss: 71.31454, Actions: Counter({'[3]': 164, '[2]': 138, '[1]': 88, '[0]': 88, '[4]': 12})
Epoch: 507, Reward: -1599, Loss: 68.69337, Actions: Counter({'[4]': 132, '[0]': 101, '[1]': 98, '[2]': 97, '[3]': 79})
Epoch: 1020, Reward: -3588, Loss: 82.96086, Actions: Counter({'[1]': 273, '[0]': 273, '[4]': 214, '[3]': 146, '[2]': 114})
Epoch: 1693, Reward: -4693, Loss: 68.64823, Actions: Counter({'[0]': 442, '[1]': 399, '[2]': 354, '[3]': 351, '[4]': 147})
Epoch: 377, Reward: -1343, Loss: 99.40714, Actions: Counter({'[3]': 97, '[4]': 93, '[0]': 73, '[1]': 62, '[2]': 52})
Epoch: 240, Reward: -819, Loss: 111.19108, Actions: Counter({'[4]': 75, '[0]': 62, '[1]': 49, '[2]': 30, '[3]': 24})
Epoch: 364, Reward: -781, Loss: 96.71337, Actions: Counter({'[3]': 110, '[2]': 105, '[0]': 62, '[4]': 49, '[1]': 38})
Epoch: 1463, Reward: -4355, Loss: 72.868004, Actions: Counter({'[2]': 371, '[1]': 348, '[3]': 313, '[4]': 217, '[0]': 214})
Epoch: 499, Reward: -1195, Loss: 65.82332, Actions: Counter({'[1]': 178, '[0]': 161, '[2]': 62, '[3]': 51, '[4]': 47})
Epoch: 485, Reward: -1622, Loss: 51.36041, Actions: Counter({'[4]': 139, '[2]': 105, '[0]': 92, '[1]': 83, '[3]': 66})
Epoch: 2330, Reward: -6185, Loss: 59.57116, Actions: Counter({'[1]': 681, '[0]': 638, '[3]': 440, '[2]': 420, '[4]': 151})
Epoch: 179, Reward: -345, Loss: 86.29308, Actions: Counter({'[3]': 65, '[2]': 48, '[4]': 34, '[1]': 20, '[0]': 12})
Epoch: 92, Reward: -23, Loss: 59.973602, Actions: Counter({'[4]': 26, '[2]': 23, '[0]': 18, '[3]': 15, '[1]': 10})
Epoch: 1341, Reward: -3603, Loss: 60.49699, Actions: Counter({'[3]': 313, '[0]': 308, '[1]': 283, '[2]': 274, '[4]': 163})
Epoch: 1709, Reward: -4547, Loss: 57.924683, Actions: Counter({'[0]': 492, '[3]': 421, '[1]': 404, '[2]': 325, '[4]': 67})
Epoch: 659, Reward: -1544, Loss: 45.9872, Actions: Counter({'[0]': 179, '[1]': 167, '[2]': 141, '[3]': 129, '[4]': 43})
Epoch: 1064, Reward: -2174, Loss: 63.942787, Actions: Counter({'[3]': 285, '[2]': 278, '[1]': 234, '[0]': 206, '[4]': 61})
Epoch: 360, Reward: -561, Loss: 66.50781, Actions: Counter({'[2]': 122, '[3]': 117, '[0]': 55, '[1]': 50, '[4]': 16})
Epoch: 787, Reward: -1906, Loss: 56.086388, Actions: Counter({'[3]': 292, '[2]': 261, '[4]': 117, '[0]': 65, '[1]': 52})
Epoch: 472, Reward: -898, Loss: 58.846474, Actions: Counter({'[3]': 142, '[2]': 116, '[0]': 89, '[1]': 80, '[4]': 45})
Epoch: 231, Reward: -234, Loss: 49.314632, Actions: Counter({'[3]': 88, '[2]': 74, '[0]': 32, '[1]': 23, '[4]': 14})
Epoch: 2990, Reward: -7304, Loss: 47.05109, Actions: Counter({'[2]': 786, '[3]': 775, '[0]': 693, '[1]': 633, '[4]': 103})
Epoch: 959, Reward: -1970, Loss: 41.259808, Actions: Counter({'[2]': 288, '[3]': 255, '[0]': 211, '[1]': 187, '[4]': 18})
Epoch: 167, Reward: -125, Loss: 35.413464, Actions: Counter({'[2]': 66, '[3]': 50, '[0]': 23, '[1]': 16, '[4]': 12})
Epoch: 369, Reward: -669, Loss: 50.396416, Actions: Counter({'[3]': 126, '[2]': 113, '[0]': 67, '[1]': 38, '[4]': 25})
Epoch: 482, Reward: -1511, Loss: 48.452, Actions: Counter({'[2]': 119, '[3]': 118, '[4]': 112, '[0]': 70, '[1]': 63})
Epoch: 190, Reward: -301, Loss: 72.074684, Actions: Counter({'[2]': 73, '[3]': 49, '[4]': 35, '[0]': 20, '[1]': 13})
Epoch: 165, Reward: -303, Loss: 72.45352, Actions: Counter({'[2]': 52, '[4]': 41, '[3]': 38, '[0]': 20, '[1]': 14})
Epoch: 174, Reward: -429, Loss: 52.586605, Actions: Counter({'[4]': 61, '[2]': 46, '[3]': 34, '[1]': 20, '[0]': 13})
Epoch: 166, Reward: -466, Loss: 46.871914, Actions: Counter({'[4]': 75, '[2]': 27, '[3]': 23, '[1]': 21, '[0]': 20})
Epoch: 1736, Reward: -4385, Loss: 54.810806, Actions: Counter({'[2]': 574, '[3]': 560, '[1]': 262, '[0]': 250, '[4]': 90})
Epoch: 842, Reward: -1880, Loss: 42.94796, Actions: Counter({'[2]': 252, '[3]': 236, '[1]': 129, '[0]': 129, '[4]': 96})
Epoch: 1268, Reward: -2891, Loss: 42.477, Actions: Counter({'[2]': 338, '[3]': 331, '[0]': 294, '[1]': 258, '[4]': 47})
Epoch: 475, Reward: -1594, Loss: 84.8926, Actions: Counter({'[2]': 128, '[4]': 126, '[3]': 100, '[0]': 61, '[1]': 60})
Epoch: 842, Reward: -2321, Loss: 42.41117, Actions: Counter({'[3]': 317, '[2]': 284, '[0]': 100, '[4]': 96, '[1]': 45})
Epoch: 314, Reward: -569, Loss: 67.00171, Actions: Counter({'[3]': 78, '[4]': 61, '[0]': 60, '[2]': 58, '[1]': 57})
Epoch: 246, Reward: -267, Loss: 62.91423, Actions: Counter({'[2]': 89, '[3]': 72, '[1]': 45, '[0]': 34, '[4]': 6})
Epoch: 1102, Reward: -2491, Loss: 51.649048, Actions: Counter({'[2]': 315, '[3]': 310, '[0]': 204, '[1]': 177, '[4]': 96})
Epoch: 256, Reward: -961, Loss: 51.943, Actions: Counter({'[4]': 143, '[2]': 36, '[0]': 36, '[3]': 23, '[1]': 18})
Epoch: 299, Reward: -644, Loss: 71.12742, Actions: Counter({'[4]': 68, '[1]': 62, '[2]': 59, '[0]': 57, '[3]': 53})
Epoch: 591, Reward: -1044, Loss: 50.414726, Actions: Counter({'[0]': 150, '[1]': 146, '[2]': 130, '[3]': 127, '[4]': 38})
Epoch: 403, Reward: -649, Loss: 62.751934, Actions: Counter({'[2]': 103, '[0]': 92, '[1]': 91, '[3]': 89, '[4]': 28})
Epoch: 277, Reward: -775, Loss: 75.72182, Actions: Counter({'[4]': 92, '[2]': 61, '[3]': 42, '[0]': 42, '[1]': 40})
Epoch: 211, Reward: -673, Loss: 86.802826, Actions: Counter({'[4]': 98, '[2]': 44, '[3]': 30, '[1]': 20, '[0]': 19})
Epoch: 223, Reward: -631, Loss: 53.441814, Actions: Counter({'[4]': 68, '[0]': 52, '[2]': 43, '[1]': 41, '[3]': 19})
Epoch: 469, Reward: -1732, Loss: 53.38728, Actions: Counter({'[4]': 167, '[1]': 98, '[0]': 93, '[2]': 90, '[3]': 21})
Epoch: 677, Reward: -1211, Loss: 59.754234, Actions: Counter({'[1]': 200, '[0]': 192, '[2]': 154, '[3]': 109, '[4]': 22})
Epoch: 140, Reward: -251, Loss: 55.061203, Actions: Counter({'[4]': 41, '[0]': 34, '[2]': 29, '[1]': 21, '[3]': 15})
Epoch: 466, Reward: -1045, Loss: 62.824444, Actions: Counter({'[1]': 145, '[0]': 145, '[4]': 85, '[2]': 54, '[3]': 37})
Epoch: 427, Reward: -728, Loss: 70.50523, Actions: Counter({'[3]': 110, '[0]': 109, '[1]': 92, '[2]': 90, '[4]': 26})
Epoch: 607, Reward: -1231, Loss: 63.766422, Actions: Counter({'[3]': 190, '[2]': 170, '[0]': 110, '[1]': 86, '[4]': 51})
Epoch: 451, Reward: -1606, Loss: 82.86662, Actions: Counter({'[4]': 165, '[3]': 85, '[2]': 77, '[1]': 62, '[0]': 62})
Epoch: 2373, Reward: -5994, Loss: 65.95008, Actions: Counter({'[3]': 615, '[2]': 594, '[0]': 520, '[1]': 473, '[4]': 171})
Epoch: 530, Reward: -1451, Loss: 98.50972, Actions: Counter({'[3]': 182, '[2]': 177, '[4]': 76, '[1]': 51, '[0]': 44})
Epoch: 508, Reward: -1069, Loss: 52.786613, Actions: Counter({'[3]': 139, '[2]': 132, '[0]': 95, '[1]': 93, '[4]': 49})
Epoch: 1100, Reward: -2642, Loss: 63.35941, Actions: Counter({'[3]': 300, '[2]': 263, '[0]': 224, '[1]': 212, '[4]': 101})
Epoch: 202, Reward: -799, Loss: 83.61641, Actions: Counter({'[4]': 103, '[3]': 35, '[2]': 33, '[0]': 23, '[1]': 8})
Epoch: 355, Reward: -376, Loss: 69.715034, Actions: Counter({'[0]': 112, '[1]': 94, '[3]': 79, '[2]': 70})
Epoch: 223, Reward: -82, Loss: 70.078026, Actions: Counter({'[2]': 55, '[3]': 55, '[1]': 53, '[0]': 52, '[4]': 8})
Epoch: 160, Reward: -64, Loss: 26.252888, Actions: Counter({'[0]': 42, '[1]': 41, '[2]': 37, '[3]': 32, '[4]': 8})
Epoch: 392, Reward: -629, Loss: 80.17813, Actions: Counter({'[2]': 101, '[0]': 98, '[1]': 97, '[3]': 80, '[4]': 16})
Epoch: 308, Reward: -446, Loss: 62.41802, Actions: Counter({'[2]': 81, '[0]': 77, '[1]': 71, '[3]': 48, '[4]': 31})
Epoch: 260, Reward: -218, Loss: 54.41224, Actions: Counter({'[1]': 80, '[0]': 67, '[2]': 57, '[3]': 47, '[4]': 9})
Epoch: 547, Reward: -1279, Loss: 80.52849, Actions: Counter({'[3]': 136, '[2]': 125, '[0]': 111, '[1]': 103, '[4]': 72})
Epoch: 457, Reward: -1018, Loss: 78.756004, Actions: Counter({'[2]': 112, '[3]': 105, '[0]': 90, '[4]': 83, '[1]': 67})
Epoch: 430, Reward: -1162, Loss: 59.488605, Actions: Counter({'[2]': 113, '[3]': 96, '[4]': 92, '[0]': 72, '[1]': 57})
Epoch: 509, Reward: -1277, Loss: 70.2525, Actions: Counter({'[0]': 125, '[3]': 110, '[2]': 106, '[1]': 103, '[4]': 65})
Epoch: 622, Reward: -1345, Loss: 79.85974, Actions: Counter({'[1]': 182, '[0]': 149, '[2]': 117, '[3]': 96, '[4]': 78})
Epoch: 1015, Reward: -3016, Loss: 85.737976, Actions: Counter({'[2]': 223, '[1]': 216, '[3]': 214, '[0]': 200, '[4]': 162})
Epoch: 462, Reward: -1446, Loss: 65.901695, Actions: Counter({'[4]': 150, '[0]': 109, '[1]': 75, '[2]': 74, '[3]': 54})
Epoch: 615, Reward: -1473, Loss: 81.340416, Actions: Counter({'[1]': 200, '[0]': 154, '[2]': 101, '[3]': 92, '[4]': 68})
Epoch: 72, Reward: -3, Loss: 100.89149, Actions: Counter({'[4]': 23, '[2]': 20, '[3]': 10, '[1]': 10, '[0]': 9})
Epoch: 411, Reward: -1404, Loss: 83.55555, Actions: Counter({'[4]': 149, '[2]': 70, '[1]': 69, '[3]': 65, '[0]': 58})
Epoch: 612, Reward: -1155, Loss: 69.21854, Actions: Counter({'[0]': 170, '[2]': 145, '[1]': 141, '[3]': 129, '[4]': 27})
Epoch: 448, Reward: -694, Loss: 55.722496, Actions: Counter({'[1]': 165, '[0]': 158, '[2]': 70, '[3]': 46, '[4]': 9})
Epoch: 713, Reward: -1076, Loss: 76.75243, Actions: Counter({'[2]': 219, '[3]': 191, '[1]': 154, '[0]': 147, '[4]': 2})
Epoch: 258, Reward: -252, Loss: 67.61995, Actions: Counter({'[0]': 75, '[1]': 65, '[2]': 63, '[3]': 49, '[4]': 6})
Epoch: 830, Reward: -1652, Loss: 67.343025, Actions: Counter({'[2]': 220, '[3]': 214, '[1]': 184, '[0]': 174, '[4]': 38})
Epoch: 356, Reward: -539, Loss: 73.00446, Actions: Counter({'[3]': 111, '[2]': 104, '[0]': 67, '[1]': 65, '[4]': 9})
Epoch: 1000, Reward: -2425, Loss: 62.060997, Actions: Counter({'[2]': 291, '[3]': 244, '[0]': 199, '[1]': 180, '[4]': 86})
Epoch: 91, Reward: 76, Loss: 60.043224, Actions: Counter({'[2]': 35, '[3]': 30, '[0]': 12, '[4]': 8, '[1]': 6})
Epoch: 722, Reward: -1643, Loss: 65.40571, Actions: Counter({'[2]': 210, '[3]': 184, '[0]': 131, '[1]': 116, '[4]': 81})
Epoch: 559, Reward: -1075, Loss: 56.456326, Actions: Counter({'[1]': 139, '[0]': 133, '[2]': 132, '[3]': 114, '[4]': 41})
Epoch: 251, Reward: -299, Loss: 59.569744, Actions: Counter({'[3]': 83, '[2]': 71, '[1]': 42, '[0]': 37, '[4]': 18})
Epoch: 254, Reward: -338, Loss: 89.15861, Actions: Counter({'[0]': 82, '[1]': 81, '[2]': 36, '[3]': 28, '[4]': 27})
Epoch: 1520, Reward: -3170, Loss: 64.395294, Actions: Counter({'[2]': 368, '[1]': 366, '[0]': 366, '[3]': 345, '[4]': 75})
Epoch: 139, Reward: -79, Loss: 81.346634, Actions: Counter({'[1]': 33, '[0]': 31, '[2]': 28, '[4]': 28, '[3]': 19})
Epoch: 513, Reward: -1848, Loss: 58.62591, Actions: Counter({'[3]': 190, '[2]': 157, '[4]': 142, '[1]': 15, '[0]': 9})
Epoch: 869, Reward: -2447, Loss: 72.39265, Actions: Counter({'[2]': 228, '[3]': 197, '[0]': 181, '[1]': 152, '[4]': 111})
Epoch: 456, Reward: -1296, Loss: 54.93153, Actions: Counter({'[2]': 154, '[3]': 137, '[4]': 117, '[0]': 24, '[1]': 24})
Epoch: 1585, Reward: -4909, Loss: 66.42775, Actions: Counter({'[2]': 494, '[3]': 447, '[4]': 291, '[0]': 206, '[1]': 147})
Epoch: 549, Reward: -1030, Loss: 70.67269, Actions: Counter({'[0]': 139, '[1]': 137, '[2]': 135, '[3]': 116, '[4]': 22})
Epoch: 913, Reward: -1474, Loss: 69.69565, Actions: Counter({'[0]': 313, '[1]': 293, '[2]': 153, '[3]': 144, '[4]': 10})
Epoch: 231, Reward: -234, Loss: 48.31263, Actions: Counter({'[0]': 77, '[1]': 73, '[2]': 43, '[3]': 25, '[4]': 13})
Epoch: 932, Reward: -1907, Loss: 63.532124, Actions: Counter({'[1]': 251, '[0]': 245, '[2]': 195, '[3]': 184, '[4]': 57})
Epoch: 1483, Reward: -3898, Loss: 74.280396, Actions: Counter({'[1]': 365, '[3]': 333, '[0]': 330, '[2]': 312, '[4]': 143})
Epoch: 1022, Reward: -3968, Loss: 57.37392, Actions: Counter({'[4]': 356, '[2]': 238, '[3]': 238, '[0]': 99, '[1]': 91})
Epoch: 381, Reward: -1032, Loss: 48.37009, Actions: Counter({'[4]': 110, '[0]': 87, '[1]': 69, '[2]': 62, '[3]': 53})
Epoch: 4245, Reward: -8982, Loss: 52.76775, Actions: Counter({'[1]': 1157, '[0]': 1108, '[2]': 966, '[3]': 910, '[4]': 104})
Epoch: 388, Reward: -1570, Loss: 36.25203, Actions: Counter({'[4]': 166, '[1]': 73, '[0]': 69, '[2]': 52, '[3]': 28})
Epoch: 1899, Reward: -4224, Loss: 52.502434, Actions: Counter({'[1]': 451, '[0]': 447, '[2]': 442, '[3]': 427, '[4]': 132})
Epoch: 585, Reward: -1398, Loss: 36.065662, Actions: Counter({'[0]': 156, '[1]': 146, '[2]': 113, '[3]': 89, '[4]': 81})
Epoch: 381, Reward: -628, Loss: 71.19604, Actions: Counter({'[1]': 134, '[0]': 112, '[2]': 67, '[3]': 40, '[4]': 28})
Epoch: 775, Reward: -1606, Loss: 55.05338, Actions: Counter({'[0]': 211, '[1]': 184, '[3]': 156, '[2]': 135, '[4]': 89})
Epoch: 676, Reward: -1372, Loss: 43.745285, Actions: Counter({'[2]': 209, '[3]': 199, '[1]': 110, '[0]': 98, '[4]': 60})
Epoch: 681, Reward: -1404, Loss: 51.812317, Actions: Counter({'[2]': 211, '[3]': 206, '[0]': 127, '[1]': 109, '[4]': 28})
Epoch: 544, Reward: -808, Loss: 52.29296, Actions: Counter({'[2]': 147, '[0]': 146, '[3]': 119, '[1]': 118, '[4]': 14})
Epoch: 336, Reward: -762, Loss: 27.714504, Actions: Counter({'[1]': 88, '[0]': 76, '[4]': 70, '[2]': 51, '[3]': 51})
Epoch: 1273, Reward: -3166, Loss: 54.156208, Actions: Counter({'[3]': 413, '[2]': 400, '[1]': 248, '[0]': 183, '[4]': 29})
Epoch: 416, Reward: -743, Loss: 58.352413, Actions: Counter({'[1]': 157, '[0]': 143, '[2]': 55, '[4]': 35, '[3]': 26})
Epoch: 576, Reward: -1326, Loss: 55.56769, Actions: Counter({'[2]': 154, '[1]': 124, '[3]': 123, '[0]': 111, '[4]': 64})
Epoch: 153, Reward: -93, Loss: 99.39756, Actions: Counter({'[2]': 56, '[3]': 46, '[0]': 30, '[1]': 15, '[4]': 6})
Epoch: 468, Reward: -1452, Loss: 46.673103, Actions: Counter({'[4]': 142, '[1]': 91, '[0]': 85, '[3]': 79, '[2]': 71})
Epoch: 558, Reward: -1425, Loss: 58.505432, Actions: Counter({'[2]': 152, '[3]': 110, '[0]': 108, '[4]': 101, '[1]': 87})
Epoch: 973, Reward: -3010, Loss: 32.365555, Actions: Counter({'[4]': 228, '[2]': 219, '[3]': 190, '[1]': 173, '[0]': 163})
Epoch: 1242, Reward: -3630, Loss: 48.945766, Actions: Counter({'[1]': 322, '[0]': 275, '[2]': 241, '[3]': 218, '[4]': 186})
Epoch: 196, Reward: -55, Loss: 23.448227, Actions: Counter({'[0]': 78, '[1]': 63, '[2]': 33, '[3]': 21, '[4]': 1})
Epoch: 1343, Reward: -2561, Loss: 46.763695, Actions: Counter({'[0]': 457, '[1]': 446, '[2]': 210, '[3]': 160, '[4]': 70})
Epoch: 408, Reward: -538, Loss: 38.06166, Actions: Counter({'[2]': 114, '[0]': 97, '[3]': 95, '[1]': 92, '[4]': 10})
Epoch: 1213, Reward: -2269, Loss: 52.710564, Actions: Counter({'[2]': 365, '[3]': 333, '[1]': 241, '[0]': 237, '[4]': 37})
Epoch: 258, Reward: -486, Loss: 37.066246, Actions: Counter({'[0]': 90, '[1]': 88, '[4]': 34, '[2]': 31, '[3]': 15})
Epoch: 950, Reward: -1637, Loss: 42.006344, Actions: Counter({'[3]': 272, '[2]': 265, '[0]': 202, '[1]': 189, '[4]': 22})
Epoch: 22, Reward: 236, Loss: 50.190544, Actions: Counter({'[2]': 12, '[0]': 6, '[4]': 3, '[3]': 1})
Epoch: 643, Reward: -1051, Loss: 51.854736, Actions: Counter({'[2]': 218, '[3]': 198, '[1]': 98, '[0]': 83, '[4]': 46})
Epoch: 1796, Reward: -4067, Loss: 44.04301, Actions: Counter({'[2]': 484, '[3]': 471, '[1]': 371, '[0]': 350, '[4]': 120})
Epoch: 486, Reward: -939, Loss: 78.839966, Actions: Counter({'[2]': 127, '[1]': 112, '[0]': 107, '[3]': 90, '[4]': 50})
Epoch: 195, Reward: -324, Loss: 37.247482, Actions: Counter({'[2]': 65, '[3]': 64, '[4]': 31, '[0]': 21, '[1]': 14})
Epoch: 515, Reward: -1112, Loss: 56.88997, Actions: Counter({'[2]': 173, '[3]': 120, '[0]': 78, '[4]': 72, '[1]': 72})
Epoch: 1324, Reward: -3172, Loss: 62.907665, Actions: Counter({'[3]': 422, '[2]': 421, '[1]': 213, '[0]': 191, '[4]': 77})
Epoch: 361, Reward: -886, Loss: 62.456154, Actions: Counter({'[2]': 94, '[4]': 92, '[3]': 82, '[0]': 49, '[1]': 44})
Epoch: 339, Reward: -1215, Loss: 49.46304, Actions: Counter({'[4]': 140, '[3]': 63, '[2]': 59, '[0]': 41, '[1]': 36})
Epoch: 388, Reward: -616, Loss: 67.6019, Actions: Counter({'[2]': 110, '[3]': 101, '[0]': 70, '[1]': 65, '[4]': 42})
Epoch: 847, Reward: -1435, Loss: 49.07082, Actions: Counter({'[3]': 274, '[2]': 262, '[0]': 145, '[1]': 128, '[4]': 38})
Epoch: 343, Reward: -697, Loss: 62.07869, Actions: Counter({'[2]': 111, '[3]': 102, '[4]': 61, '[0]': 36, '[1]': 33})
Epoch: 1499, Reward: -2897, Loss: 57.968067, Actions: Counter({'[3]': 479, '[2]': 446, '[0]': 288, '[1]': 270, '[4]': 16})
Epoch: 656, Reward: -1172, Loss: 46.650227, Actions: Counter({'[2]': 250, '[3]': 250, '[0]': 79, '[1]': 74, '[4]': 3})
Epoch: 599, Reward: -1682, Loss: 68.43024, Actions: Counter({'[2]': 191, '[3]': 185, '[0]': 107, '[4]': 71, '[1]': 45})
Epoch: 182, Reward: -149, Loss: 56.355583, Actions: Counter({'[3]': 56, '[2]': 47, '[0]': 42, '[1]': 35, '[4]': 2})
Epoch: 67, Reward: 127, Loss: 67.17389, Actions: Counter({'[0]': 29, '[1]': 18, '[2]': 13, '[4]': 6, '[3]': 1})
Epoch: 582, Reward: -1521, Loss: 57.39896, Actions: Counter({'[3]': 156, '[2]': 150, '[4]': 103, '[0]': 90, '[1]': 83})
Epoch: 648, Reward: -1803, Loss: 85.50949, Actions: Counter({'[2]': 171, '[3]': 152, '[4]': 122, '[0]': 106, '[1]': 97})
Epoch: 223, Reward: -343, Loss: 78.2505, Actions: Counter({'[2]': 60, '[4]': 52, '[3]': 52, '[1]': 30, '[0]': 29})
Epoch: 258, Reward: -351, Loss: 71.081696, Actions: Counter({'[3]': 73, '[2]': 70, '[0]': 42, '[1]': 41, '[4]': 32})
Epoch: 599, Reward: -1403, Loss: 61.54673, Actions: Counter({'[2]': 153, '[3]': 140, '[4]': 116, '[0]': 103, '[1]': 87})
Epoch: 348, Reward: -864, Loss: 78.0647, Actions: Counter({'[2]': 92, '[3]': 76, '[4]': 70, '[0]': 64, '[1]': 46})
Epoch: 422, Reward: -983, Loss: 59.60228, Actions: Counter({'[4]': 105, '[2]': 96, '[3]': 83, '[0]': 72, '[1]': 66})
Epoch: 351, Reward: -588, Loss: 58.225758, Actions: Counter({'[2]': 118, '[3]': 101, '[4]': 66, '[0]': 38, '[1]': 28})
Epoch: 48, Reward: 164, Loss: 38.281895, Actions: Counter({'[0]': 16, '[2]': 13, '[4]': 9, '[3]': 9, '[1]': 1})
Epoch: 97, Reward: -46, Loss: 57.697372, Actions: Counter({'[2]': 37, '[4]': 24, '[3]': 21, '[0]': 15})
Epoch: 278, Reward: -524, Loss: 43.494663, Actions: Counter({'[2]': 94, '[3]': 65, '[0]': 46, '[1]': 38, '[4]': 35})
Epoch: 260, Reward: -191, Loss: 60.388313, Actions: Counter({'[2]': 95, '[3]': 95, '[0]': 32, '[1]': 27, '[4]': 11})
Epoch: 643, Reward: -1195, Loss: 47.108593, Actions: Counter({'[0]': 190, '[1]': 175, '[2]': 121, '[3]': 103, '[4]': 54})
Epoch: 144, Reward: -318, Loss: 33.040314, Actions: Counter({'[4]': 55, '[2]': 35, '[3]': 34, '[0]': 15, '[1]': 5})
Epoch: 148, Reward: -88, Loss: 74.6895, Actions: Counter({'[2]': 42, '[3]': 42, '[0]': 22, '[4]': 21, '[1]': 21})
Epoch: 657, Reward: -2406, Loss: 48.363667, Actions: Counter({'[4]': 193, '[2]': 148, '[3]': 114, '[0]': 106, '[1]': 96})
Epoch: 961, Reward: -1900, Loss: 63.310997, Actions: Counter({'[0]': 243, '[1]': 231, '[3]': 218, '[2]': 210, '[4]': 59})
Epoch: 857, Reward: -3344, Loss: 83.34536, Actions: Counter({'[2]': 266, '[4]': 245, '[3]': 215, '[0]': 90, '[1]': 41})
Epoch: 172, Reward: -391, Loss: 85.42011, Actions: Counter({'[4]': 63, '[2]': 34, '[0]': 32, '[1]': 24, '[3]': 19})
Epoch: 66, Reward: 191, Loss: 80.97467, Actions: Counter({'[2]': 21, '[3]': 20, '[0]': 11, '[1]': 10, '[4]': 4})
